segment,anomaly,train,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len,label
89.0,0.0,1.5406696772098138,1.0,180.0,181.0,3.0945816270718224e-06,2.778229699351285e-10,1.6668022376248732e-05,-1.50866547228592,-0.0133803783681097,1.0,1.9421922172144652,1.0,58.0,63.0,0.005122132850059014,1.1707568306613525e-12,180.0,181.0,1.5434609440840472e-12,1.5349335355531961e-12,1
90.0,1.0,1.566415852315043,1.0,178.0,179.0,4.10232853631285e-06,2.429536738482512e-10,1.5586971285283464e-05,-1.4390862605150303,-0.1161229677640195,1.0,1.9945362292819355,1.0,32.0,34.0,0.005366043938277602,1.5524453321279176e-12,178.0,179.0,1.364908280046355e-12,1.3572830941243085e-12,1
91.0,0.0,0.5921620274202724,1.0,177.0,178.0,4.341548820224719e-07,2.586415198167186e-10,1.608233564556836e-05,-1.3704141178834812,-0.0982646630239422,1.0,2.046880241349406,1.0,51.0,57.0,0.005609955026026258,6.998270079582643e-13,177.0,178.0,1.4612515243882409e-12,1.4530422461613405e-12,1
92.0,0.0,1.6179082025255016,1.0,171.0,172.0,-3.592388377906977e-06,2.79823589375466e-10,1.6727928424508098e-05,-1.471195927967888,0.0407507457859605,1.0,1.0,1.0,48.0,56.0,0.00585386611415898,7.471556964289924e-13,171.0,172.0,1.6363952595056489e-12,1.6268813335782905e-12,1
93.0,0.0,1.6436543776307309,1.0,184.0,185.0,1.7363352054054051e-06,4.90688908352527e-10,2.2151499009153472e-05,-1.4573953880218091,-0.0468666031016188,1.0,1.0,1.0,52.0,64.0,0.006097777202467165,9.471598148829386e-13,184.0,185.0,2.6667875453941695e-12,2.652372477581228e-12,1
94.0,0.0,0.6694005527359601,1.0,175.0,176.0,6.039060977272728e-06,5.07516575048916e-10,2.2528128529660783e-05,-1.3201792493597653,-0.1472410003128667,1.0,1.0,1.0,52.0,59.0,0.006341688290557579,8.668689179994368e-13,175.0,176.0,2.900094714565235e-12,2.883616903687024e-12,1
95.0,1.0,1.6951467278411894,1.0,178.0,179.0,4.147243346368715e-06,6.28026548113771e-10,2.50604578592206e-05,-0.8749599126935235,-0.2064508289548608,1.0,1.0,1.0,1.0,2.0,0.00658559938776462,1.9378686908980855e-11,178.0,179.0,3.528239034347029e-12,3.508528201752912e-12,1
96.0,0.0,1.7208929029464186,1.0,184.0,185.0,1.437770978378378e-06,9.426989031052215e-10,3.0703402142193e-05,-1.4942722552801424,-0.0229708851640948,1.0,1.0,1.0,46.0,63.0,0.006829510467098025,6.08737514873977e-13,184.0,185.0,5.1233636038327266e-12,5.095669746514712e-12,1
97.0,1.0,1.746639078051648,1.0,170.0,171.0,-7.196355608187134e-06,6.804697576918915e-10,2.6085815258333243e-05,-1.3265286513853711,0.1016824882778344,2.0,1.0,1.0,1.0,2.0,0.007073421608553738,1.6092712328626835e-10,170.0,171.0,4.002763280540538e-12,3.979355308139716e-12,1
98.0,0.0,1.7723852531568771,1.0,181.0,182.0,-5.298504725274738e-07,7.905372265744044e-10,2.8116493852797588e-05,-1.4850829787355693,-0.0324248094894206,1.0,1.0,1.0,51.0,64.0,0.007317332643107701,7.806928749304099e-13,181.0,182.0,4.36760898659892e-12,4.343611135024201e-12,1
99.0,1.0,1.7981314282621064,1.0,177.0,178.0,-6.080523601123596e-06,2.9846780421774486e-10,1.7276220773587747e-05,-0.3642965800776485,0.0054435665612418,1.0,1.0,1.0,1.0,1.0,0.007561243736732189,1.3071690773946318e-11,177.0,178.0,1.686258780891214e-12,1.676785416953623e-12,1
100.0,0.0,1.823877603367336,1.0,177.0,178.0,5.531299657303371e-06,4.201540447179882e-10,2.0497659493658984e-05,-1.4436734263109798,-0.0325044466133817,1.0,1.0,1.0,52.0,57.0,0.007805154818791657,6.878774364224371e-13,177.0,178.0,2.37375166507338e-12,2.360415981561732e-12,1
101.0,0.0,1.8496237784725649,1.0,175.0,176.0,1.4944010170454544e-06,2.718116871940872e-10,1.6486712443482696e-05,-1.4919572667748202,-0.0152433013510625,1.0,1.0,1.0,50.0,57.0,0.008049065906809264,1.149226248322459e-12,175.0,176.0,1.5532096411090696e-12,1.5443845863300408e-12,1
102.0,0.0,1.875369953577794,1.0,169.0,170.0,1.5444158823529192e-08,2.3654979389362953e-10,1.538017535314957e-05,-1.5192484455591122,-0.0227404409111167,1.0,1.0,1.0,50.0,56.0,0.008292976994817012,9.636567911954909e-13,169.0,170.0,1.3997029224475121e-12,1.3914693758448797e-12,1
103.0,0.0,0.9011161286830232,1.0,163.0,164.0,-3.3772070701219508e-06,1.2333576515527495e-10,1.110566365217653e-05,-1.4473567245843493,-0.0146940282585836,1.0,1.0,1.0,45.0,55.0,0.008536888082656572,7.341146198410868e-13,163.0,164.0,7.566611359219322e-13,7.520473485077739e-13,1
104.0,1.0,0.9268623037882524,1.0,174.0,175.0,-1.6305293142857126e-07,1.5586363234359536e-10,1.248453572799547e-05,-1.34504730968096,0.0568702020274285,2.0,2.0,2.0,2.0,5.0,0.008780799174980517,9.22113355077834e-12,174.0,175.0,8.95768001974686e-13,8.906493276776878e-13,1
105.0,0.0,1.9526084788934817,1.0,169.0,170.0,2.4936633905882363e-06,1.4784626466487359e-10,1.2159204935556996e-05,-1.2895263564033577,-0.1073631482139543,1.0,1.0,1.0,54.0,58.0,0.009024710258850741,9.294165552150837e-13,169.0,170.0,8.74829968431205e-13,8.696839097933744e-13,1
106.0,1.0,1.978354653998711,1.0,177.0,178.0,4.434545005617978e-06,1.9120541510090828e-10,1.3827704621552642e-05,0.3660157247453517,0.0650394441445405,2.0,2.0,1.0,1.0,2.0,0.009268621389717246,1.2931585249754594e-10,177.0,178.0,1.0802565824910073e-12,1.0741877252860017e-12,1
107.0,0.0,2.0041008291039404,1.0,177.0,178.0,-5.142483426966294e-07,2.2768186545527467e-10,1.5089130705752224e-05,-1.4939471522519352,-0.0131832263241863,1.0,1.0,1.0,56.0,60.0,0.009512532435048111,8.188402323544929e-13,177.0,178.0,1.2863382229111562e-12,1.2791116036813185e-12,1
108.0,0.0,1.0298470042091694,1.0,180.0,181.0,-1.5398929668508289e-06,2.2431928477854884e-10,1.497729230463734e-05,-1.4614961163656404,-0.0003316723968342,5.0,1.0,1.0,26.0,32.0,0.009756443524438198,5.059638128023586e-12,180.0,181.0,1.2462182487697158e-12,1.2393330650748554e-12,1
109.0,0.0,2.055593179314399,1.0,177.0,178.0,2.7725879550561803e-06,2.4019666628027256e-10,1.5498279461936173e-05,-1.3626892964164463,-0.0222535607745982,8.0,1.0,1.0,30.0,44.0,0.010000354616728685,1.7720287320060974e-11,177.0,178.0,1.3570433123179245e-12,1.3494194734846776e-12,1
110.0,1.0,1.081339354419628,1.0,171.0,172.0,4.567061761627908e-06,3.3370297398047483e-10,1.82675388046796e-05,-0.9776479575418944,-0.3830410337597241,2.0,2.0,1.0,16.0,26.0,0.01024426571504231,3.931132785995845e-11,171.0,172.0,1.9514793800027768e-12,1.940133569653924e-12,1
111.0,0.0,1.0,1.0,183.0,184.0,-7.178251793478263e-07,5.542761809864476e-10,2.354307076373955e-05,-1.4902804586425396,0.0325055706981565,1.0,1.0,1.0,26.0,42.0,0.010488176793570038,1.851519071448359e-11,183.0,184.0,3.028831590089879e-12,3.0123705488393904e-12,1
112.0,0.0,0.0,1.0,159.0,160.0,-7.13331532375e-06,4.158692672745971e-10,2.039287295293621e-05,-1.428764844401614,-0.0219969629523018,1.0,1.0,1.0,31.0,40.0,6.507022667617873e-12,1.7878730571369878e-11,159.0,160.0,2.6155299828591014e-12,2.599182920466233e-12,1
113.0,0.0,1.0,1.0,182.0,183.0,-2.9480549617486337e-06,6.954670548444273e-10,2.6371709365235072e-05,-1.497065087826975,0.0560833230148616,1.0,1.0,1.0,30.0,36.0,0.00019422549881931698,5.8198771532712085e-12,182.0,183.0,3.8212475540902586e-12,3.800366419914903e-12,1
114.0,1.0,0.0,1.0,162.0,163.0,-1.413188423312884e-06,5.224997430351774e-10,2.2858253280493188e-05,-1.064793426879995,0.1378460079410447,3.0,2.0,1.0,2.0,5.0,0.0003884510076458161,3.014140872369753e-11,162.0,163.0,3.2253070557727013e-12,3.205519895921335e-12,1
115.0,0.0,0.0,1.0,180.0,181.0,8.081112889502762e-06,7.247176029488675e-10,2.692057954333204e-05,-1.451142940463944,0.0236177128875855,1.0,1.0,1.0,47.0,64.0,0.0005826764892923516,7.820272319617394e-13,180.0,181.0,4.026208905271486e-12,4.003964657176063e-12,1
116.0,0.0,1.0,1.0,180.0,181.0,6.070373187845303e-06,7.855700485497806e-10,2.802802255867832e-05,-1.5064694057741888,0.068728704852269,1.0,1.0,1.0,43.0,56.0,0.0007769019853931379,7.105954690152855e-13,180.0,181.0,4.364278047498781e-12,4.340166014087186e-12,1
117.0,0.0,1.0,1.0,168.0,169.0,-1.46027224852071e-06,6.395613600594784e-10,2.5289550412363573e-05,-1.477610249264654,0.0903028051636744,1.0,1.0,1.0,48.0,51.0,0.0009711274814521882,1.0070893406039982e-12,168.0,169.0,3.806912857496896e-12,3.784386745914075e-12,1
118.0,0.0,1.0,1.0,177.0,178.0,-3.254902657303371e-06,6.183474954419582e-10,2.4866593965438017e-05,-1.484768758297597,0.1308143428400426,1.0,1.0,1.0,54.0,60.0,0.001165352977332821,7.735265280480835e-13,177.0,178.0,3.4934886748133245e-12,3.473862333943587e-12,1
119.0,1.0,0.0,1.0,178.0,179.0,7.275469273742831e-09,4.554870721891993e-10,2.1342143102069182e-05,-1.3084587667114072,0.0562964253926126,2.0,1.0,1.0,2.0,1.0,0.0013595784998883579,8.036560536101421e-11,178.0,179.0,2.5589161358943778e-12,2.54462051502346e-12,1
120.0,0.0,0.0,1.0,175.0,176.0,5.233998823863636e-06,3.2201117091316857e-10,1.7944669707552953e-05,-1.4329275322134478,0.1395851382259617,1.0,1.0,1.0,51.0,58.0,0.0015538039691022855,8.504958163814128e-13,175.0,176.0,1.8400638337895347e-12,1.829608925643004e-12,1
121.0,1.0,1.0,1.0,183.0,184.0,2.2454212282608697e-06,2.349690394745728e-10,1.5328699862498866e-05,-1.0406986180660247,0.502202484747732,3.0,2.0,1.0,3.0,6.0,0.0017480294709688094,1.2826976891600122e-11,183.0,184.0,1.283983822265425e-12,1.2770056493183304e-12,1
122.0,0.0,1.0,1.0,175.0,176.0,-9.255720852272724e-07,2.581884844387609e-10,1.6068244597303118e-05,-1.4676663734827202,0.2410596759029211,1.0,1.0,1.0,54.0,59.0,0.0019422549611076874,8.415360837910738e-13,175.0,176.0,1.4753627682214908e-12,1.4669800252202325e-12,1
123.0,0.0,1.0,1.0,184.0,185.0,-1.7774205027027027e-06,2.8010692212227673e-10,1.6736395135221825e-05,-1.4983242979589435,0.2879597518737603,1.0,1.0,1.0,56.0,60.0,0.0021364804571117183,6.337277621886064e-13,184.0,185.0,1.522320228925417e-12,1.5140914709312257e-12,1
124.0,0.0,1.0,1.0,176.0,177.0,3.862645152542373e-06,3.4628444299675304e-10,1.860871954210588e-05,-1.4776581213307702,0.2593439539601211,1.0,1.0,1.0,53.0,63.0,0.002330705953300703,7.944374062067297e-13,176.0,177.0,1.967525244299733e-12,1.956409282467532e-12,1
125.0,1.0,1.0,1.0,172.0,173.0,7.562725064161849e-06,4.6297949509214204e-10,2.1516958314133115e-05,-1.4248329702693008,0.2379229605275096,1.0,1.0,1.0,2.0,2.0,0.002524931455214139,1.2300614369268376e-11,172.0,173.0,2.69174125053571e-12,2.676182052555735e-12,1
126.0,1.0,1.0,1.0,187.0,188.0,5.918951968085106e-06,5.278737627488753e-10,2.297550353635096e-05,-0.7192408572686344,0.0372435888298185,1.0,1.0,1.0,15.0,23.0,0.0027191569460427753,1.6164980112962534e-12,187.0,188.0,2.8228543462506697e-12,2.807839163557848e-12,1
127.0,1.0,1.0,1.0,169.0,170.0,-7.725837017647058e-06,6.265967225050614e-10,2.5031914079931275e-05,-1.3946256926742733,0.4156376396168943,2.0,2.0,2.0,2.0,2.0,0.0029133825000223516,1.6650113383188122e-10,169.0,170.0,3.707672914231134e-12,3.685863073559186e-12,1
128.0,0.0,1.0,1.0,188.0,189.0,-1.787396867724868e-06,9.552887372362424e-10,3.090774558644229e-05,-1.498484037764069,0.4110721229856452,1.0,1.0,1.0,54.0,63.0,0.0031076079381465566,8.301171559844914e-13,188.0,189.0,5.081323070405547e-12,5.054437763154724e-12,1
129.0,1.0,1.0,1.0,184.0,0.0,-3.199592545945946e-06,5.704154650107843e-10,2.388337214487905e-05,-0.91979361008989,0.4198690853951817,2.0,2.0,0.0,1.0,2.0,0.0033018334494553966,3.2602290545641697e-11,184.0,185.0,3.100084048971655e-12,3.0833268378961324e-12,1
130.0,0.0,1.0,1.0,182.0,0.0,8.497664262295082e-06,7.297155659200723e-10,2.701324797058052e-05,-1.4730382419644317,0.396133785651847,1.0,1.0,0.0,47.0,59.0,0.003496058930026845,7.465269972040044e-13,182.0,183.0,4.009426186374025e-12,3.987516753661598e-12,1
131.0,0.0,0.0,1.0,190.0,0.0,3.908168623036649e-06,6.151222066032482e-10,2.480165733581626e-05,-1.4829706498455342,0.43507648108599,1.0,1.0,0.0,54.0,67.0,0.0036902844259911363,1.066846816487566e-12,190.0,191.0,3.2374852979118337e-12,3.220535113106013e-12,1
132.0,1.0,0.0,1.0,176.0,0.0,-2.901705118644068e-06,3.318119588356973e-10,1.821570637762086e-05,-1.4613426820998086,0.584971672705572,1.0,1.0,0.0,17.0,23.0,0.00388450992278165,2.8725784457575928e-12,176.0,177.0,1.885295220657371e-12,1.874643835229928e-12,1
133.0,0.0,1.0,1.0,184.0,0.0,-2.679946854594594e-06,2.690226151064348e-10,1.6401908886054537e-05,-1.4514986195572848,0.4960848252727117,1.0,1.0,0.0,53.0,63.0,0.004078735417695006,9.139533813915389e-13,184.0,185.0,1.4620794299262762e-12,1.4541762978726206e-12,1
134.0,1.0,1.0,1.0,178.0,0.0,-1.858890735195531e-06,1.897119955069628e-10,1.377359776917283e-05,-0.1270711579261507,0.207435102827618,2.0,2.0,0.0,1.0,1.0,0.004272960948043143,6.974969863866063e-11,178.0,179.0,1.0657977275672066e-12,1.0598435503182277e-12,1
135.0,0.0,1.0,1.0,175.0,0.0,2.2546554545454547e-06,1.3221829161478352e-10,1.1498621291910762e-05,-1.468346690467857,0.5271582612024819,1.0,1.0,0.0,55.0,56.0,0.004467186409633885,8.32442738129494e-13,175.0,176.0,7.555330949416201e-13,7.512402932658154e-13,1
136.0,1.0,1.0,1.0,188.0,0.0,2.9166292857142864e-06,1.4835877912788038e-10,1.2180261866145588e-05,-1.5048907687574025,0.5836567194058615,1.0,1.0,0.0,40.0,47.0,0.004661411905686819,7.311259956967983e-13,188.0,189.0,7.891424421695766e-13,7.849670853327005e-13,1
137.0,0.0,1.0,1.0,182.0,0.0,1.730631210928962e-06,1.6294646171912082e-10,1.2765048441706786e-05,-1.486411880067798,0.6372156836988064,1.0,1.0,0.0,51.0,58.0,0.004855637401732976,7.317833747166514e-13,182.0,183.0,8.953102292259386e-13,8.904178236017534e-13,1
138.0,0.0,1.0,1.0,189.0,0.0,1.7198987842105263e-06,3.752356580922959e-10,1.9371000441182584e-05,-1.495990145617166,0.618200664218683,1.0,1.0,0.0,57.0,67.0,0.005049862897978946,7.522868851461215e-13,189.0,190.0,1.98537385234019e-12,1.9749245162752414e-12,1
139.0,1.0,1.0,1.0,194.0,0.0,7.0993456620512825e-06,5.15831965425035e-10,2.271193442719125e-05,-1.2966215800059686,0.6039191593710577,2.0,1.0,1.0,1.0,2.0,0.005244088449169254,1.6470647832844474e-10,194.0,195.0,2.6589276568300777e-12,2.645292130384796e-12,1
140.0,0.0,1.0,1.0,188.0,0.0,2.3475870158730163e-06,6.817550368199744e-10,2.611043923069803e-05,-1.389598825230904,0.5957728230440239,1.0,1.0,1.0,50.0,66.0,0.005438313890418503,7.922688051383695e-13,188.0,189.0,3.6263565788296523e-12,3.607169506983993e-12,1
141.0,1.0,1.0,1.0,188.0,0.0,-5.285984036507937e-06,7.147917828834585e-10,2.673559019141823e-05,-1.2108317971295934,0.7306904365087399,3.0,3.0,1.0,2.0,5.0,0.0056325394089537335,4.599140120905013e-11,188.0,189.0,3.802083951507759e-12,3.781967105203485e-12,1
142.0,0.0,0.0,1.0,201.0,0.0,-3.5120796534653463e-06,9.605579001175124e-10,3.099286853644742e-05,-1.4924345316589196,0.751475944132731,1.0,1.0,1.0,56.0,69.0,0.005826764882702781,7.259779053997505e-13,201.0,202.0,4.77889502546026e-12,4.755237129294615e-12,1
143.0,1.0,1.0,1.0,199.0,0.0,-3.76249284e-06,4.227286218939271e-10,2.056036531518657e-05,0.0211439257265477,0.3394543961151391,1.0,1.0,1.0,1.0,1.0,0.006020990387510931,1.927378860534124e-11,199.0,200.0,2.1242644316277744e-12,2.113643109469636e-12,1
144.0,0.0,1.0,1.0,206.0,0.0,7.768148739130436e-06,7.219219050707172e-10,2.6868604449630747e-05,-1.4117759282924864,0.6861721710407638,1.0,1.0,1.0,53.0,67.0,0.006215215874559626,8.671450061262047e-13,206.0,207.0,3.504475267333579e-12,3.4875454351242373e-12,1
145.0,0.0,1.0,1.0,212.0,0.0,6.163727824413145e-06,5.406971020033051e-10,2.325289448656457e-05,-1.1013740765917042,0.4784111928307014,1.0,1.0,1.0,55.0,71.0,0.006409441370329787,7.171191124427444e-13,212.0,213.0,2.550458028317477e-12,2.5384840469638738e-12,1
146.0,1.0,1.0,1.0,196.0,0.0,1.9226841573604054e-07,1.8928624708554163e-10,1.3758133851854387e-05,-0.6539800984488155,0.3686240964575311,2.0,2.0,1.0,1.0,5.0,0.006603666871491567,1.1371263262769944e-11,196.0,197.0,9.657461585997025e-13,9.608438938352368e-13,1
147.0,0.0,0.0,1.0,217.0,0.0,-2.569142665137617e-07,2.8608843121257034e-10,1.691414884682556e-05,-1.4331014065909031,0.8335723651262331,1.0,1.0,1.0,67.0,78.0,0.006797892362270724,8.396632802573819e-13,217.0,218.0,1.318379867339034e-12,1.3123322532686712e-12,1
148.0,1.0,0.0,1.0,192.0,0.0,-4.5592841352331605e-06,8.931838685251097e-11,9.450840536825864e-06,-1.0864755103792196,0.8184094850206463,1.0,1.0,1.0,20.0,23.0,0.006992117858673635,1.7097043972953108e-12,192.0,193.0,4.651999315234947e-13,4.627895691839947e-13,1
149.0,0.0,1.0,1.0,203.0,0.0,1.5210467681372549e-06,1.2780850266076102e-10,1.1305242264576246e-05,-1.472738422659563,0.8616873242878582,1.0,1.0,1.0,58.0,66.0,0.007186343354275423,7.71811408149356e-13,203.0,204.0,6.29598535274685e-13,6.265122679449071e-13,1
150.0,1.0,1.0,1.0,216.0,0.0,2.265338898617511e-06,1.3622748220699782e-10,1.1671652933796388e-05,-1.4890603769227575,0.9504947825489566,2.0,1.0,1.0,26.0,51.0,0.0073805688505935545,1.3332062639864765e-12,216.0,217.0,6.306827879953603e-13,6.27776415700451e-13,1
151.0,1.0,1.0,1.0,211.0,0.0,3.164178822169812e-06,1.1582833516843627e-10,1.0762357323952604e-05,-1.3783019472212494,0.9289719936601314,2.0,1.0,1.0,2.0,18.0,0.007574794347801352,3.60756381441748e-12,211.0,212.0,5.489494557745794e-13,5.463600715492277e-13,1
152.0,0.0,1.0,1.0,191.0,0.0,-2.8827177390625e-06,1.0048276671519308e-10,1.0024109272907648e-05,-1.2498167037314607,0.8414028447636249,1.0,1.0,1.0,56.0,63.0,0.007769019842388448,7.520203082007499e-13,191.0,192.0,5.260877838491787e-13,5.233477433082975e-13,1
153.0,0.0,1.0,1.0,219.0,0.0,-1.781899090909097e-07,3.2306511167793756e-10,1.7974012119667037e-05,-1.472423262965432,1.0606922835275692,1.0,1.0,1.0,64.0,72.0,0.007963245338651469,8.971635648849389e-13,219.0,220.0,1.475183158346747e-12,1.4684777803542617e-12,1
154.0,0.0,1.0,1.0,204.0,0.0,3.07853767804878e-06,3.558216679876522e-10,1.886323588326383e-05,-1.381150540821647,0.9245208459036874,1.0,1.0,1.0,65.0,69.0,0.008157470834757544,9.44976629907646e-13,204.0,205.0,1.7442238626845697e-12,1.7357154535983033e-12,1
155.0,0.0,0.0,1.0,208.0,0.0,5.3377053732057406e-06,5.392836018744721e-10,2.32224805280244e-05,-1.3777008011508434,1.0144613145646235,1.0,1.0,1.0,69.0,71.0,0.00835169633094123,8.103915966244774e-13,208.0,209.0,2.5927096243965002e-12,2.580304315188861e-12,1
156.0,0.0,1.0,1.0,198.0,199.0,4.406177587939705e-07,7.194354450084973e-10,2.682229380587159e-05,-1.4440643173689034,1.052255740504174,1.0,1.0,1.0,52.0,74.0,0.008545921827311167,1.1130446102822105e-12,198.0,199.0,3.633512348527765e-12,3.615253492505013e-12,1
157.0,0.0,1.0,1.0,216.0,217.0,-3.8975903917050695e-06,7.793099452656104e-10,2.791612339250582e-05,-1.4952048260924922,1.1415778010805535,1.0,1.0,1.0,66.0,73.0,0.008740147323372362,1.2156780130940786e-12,216.0,217.0,3.607916413266716e-12,3.591290070348436e-12,1
158.0,0.0,1.0,1.0,205.0,206.0,-7.279649669902911e-06,5.2130737111929e-10,2.283215651486496e-05,-1.4054538536145942,1.0942300954748396,1.0,1.0,1.0,56.0,65.0,0.008934372819161556,9.900839158442413e-13,205.0,206.0,2.542962785947757e-12,2.5306183064043205e-12,1
159.0,0.0,1.0,1.0,233.0,234.0,3.8069060470085474e-06,8.763908379121281e-10,2.960389903225804e-05,-1.4340995665339882,1.1016068307410225,1.0,1.0,1.0,63.0,74.0,0.00912859831545272,1.142500742304392e-12,233.0,234.0,3.761334068292396e-12,3.745259991077472e-12,1
160.0,1.0,1.0,1.0,224.0,225.0,6.156609288888878e-07,5.51405733151937e-10,2.3482030004919444e-05,-0.802509489673739,0.6148374202736733,2.0,1.0,1.0,2.0,7.0,0.009322823813302832,5.3908385248827686e-12,224.0,225.0,2.4616327372854333e-12,2.4506921473419423e-12,1
161.0,0.0,1.0,1.0,236.0,237.0,7.597927864978903e-06,6.122274204437357e-10,2.474322979006047e-05,-0.899726720541453,0.7571238928891313,1.0,1.0,1.0,74.0,81.0,0.009517049307126888,8.692005276339149e-13,236.0,237.0,2.5941839849310844e-12,2.5832380609440336e-12,1
162.0,1.0,1.0,1.0,256.0,257.0,3.045158715953307e-06,6.31668522281188e-10,2.513301657742636e-05,-1.2361360700664434,1.1615272046584844,1.0,1.0,1.0,1.0,5.0,0.009711274805050024,4.7928148830772345e-12,256.0,257.0,2.467455165160891e-12,2.457854172300343e-12,1
163.0,1.0,1.0,1.0,209.0,210.0,-5.804209585714285e-06,2.2828397914368475e-10,1.510906943341266e-05,-1.0094025089171297,1.0071230411911474,2.0,2.0,2.0,2.0,2.0,0.009905500332684369,9.96863594773635e-11,209.0,210.0,1.09226784279275e-12,1.0870665673508797e-12,1
164.0,0.0,1.0,1.0,236.0,237.0,-2.9906392869198306e-06,3.1476653684874155e-10,1.7741661051004824e-05,-1.4580653156951324,1.3020594365872504,1.0,1.0,1.0,67.0,76.0,0.010099725795172591,8.423955435268399e-13,236.0,237.0,1.333756512070939e-12,1.3281288474630448e-12,1
165.0,1.0,1.0,1.0,231.0,232.0,2.265131245689656e-06,4.6113194738637214e-10,2.147398303497449e-05,-1.368997063096835,1.3323900421807753,2.0,2.0,1.0,1.0,7.0,0.010293951294098935,6.315722288721196e-12,231.0,232.0,1.9962421964778016e-12,1.9876377042516042e-12,1
166.0,1.0,1.0,1.0,231.0,232.0,6.452190948275862e-06,5.687374639473726e-10,2.384821720689772e-05,-1.468352043505801,-0.0362892735979425,1.0,1.0,1.0,5.0,12.0,0.010488176788507414,3.031599280016163e-12,231.0,232.0,2.4620669434951188e-12,2.451454585980055e-12,1
167.0,0.0,0.0,1.0,219.0,220.0,-6.086074954545458e-07,6.245819898345727e-10,2.4991638398363814e-05,-1.2190705201894751,-0.2270634755296945,1.0,1.0,1.0,55.0,67.0,8.062227468040914e-13,8.678262705883647e-13,219.0,220.0,2.851972556322249e-12,2.8390090447026028e-12,0
168.0,0.0,1.0,1.0,222.0,223.0,-7.387198448430493e-06,7.343261582869614e-10,2.709845306077381e-05,-1.474828414686742,-0.0003539082299746,1.0,1.0,1.0,57.0,75.0,9.813063849373225e-13,1.049372963178986e-12,222.0,223.0,3.3077754877791065e-12,3.2929424138428773e-12,0
169.0,0.0,1.0,1.0,264.0,265.0,-3.578292388679245e-06,9.166051643131991e-10,3.027548784599844e-05,-1.504733324016941,0.0274887193238036,1.0,1.0,1.0,79.0,90.0,9.442408807281893e-13,1.200791579432733e-12,264.0,265.0,3.471989258762118e-12,3.4588874125026384e-12,0
